,_id,bs_map_id,title,artist,mapper_name,mapper_id,duration_seconds,auto_mapped,upload_date,tags,difficulties,spotify_id,sp_title,sp_artist,sp_artist_id,artist_genres,album,album_released,album_type,sp_duration,sp_danceability,sp_energy,sp_key,sp_loudness,sp_mode,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_popularity,bs_map_link,spotify_link,artist_match,title_match,duration_difference,match_conclusion,upvotes,downvotes,score,last_fetched
0,6535c0a830e14ba1bf4fddf1,1c7d1,Uchi no Tama Shirimasen ka? Ai ha genkidesu,Yumi Tanimura,t103p,4285109,97.0,False,2021-09-24T10:20:22.536486Z,['none'],"['Hard', 'Expert']",4avi0BlYVQEOynwNVACdoh,そこなしやみ〜暗闇の世界〜,Kikiyama,0dQ0dD0KCz1GVkTG55XXWc,['weirdcore'],ゆめにっき サウンドトラック ゆめのおと 1,2014-06-04,album,60666.0,0.12,0.00261,9.0,-32.328,0.0,0.0518,0.964,0.974,0.103,0.0482,71.319,5.0,49.0,https://beatsaver.com/maps/1c7d1,http://open.spotify.com/track/4avi0BlYVQEOynwNVACdoh,False,False,36.334,False,16,3,0.7645,2023-10-30
1,6535c0a830e14ba1bf4fddf2,1c7cf,Walk This Way! (Very very short version),Kano,denpadokei,4284345,39.0,False,2021-09-24T09:40:44.225130Z,['none'],['ExpertPlus'],4ipXFsSBklGJ804zdXemVA,I'm Ready,Kano,24DinDXSaOyHPz3JhdL9Qb,"['italo disco', 'post-disco']",Kano,1980-01-01,album,432360.0,0.873,0.565,10.0,-9.676,1.0,0.0588,0.0772,0.829,0.025,0.785,126.642,4.0,41.0,https://beatsaver.com/maps/1c7cf,http://open.spotify.com/track/4ipXFsSBklGJ804zdXemVA,True,False,393.36,False,11,4,0.6729,2023-10-30
2,6535c0a830e14ba1bf4fddf3,1c7cd,Down Wanna Hear,Angela Chang,lovelessdark,4285192,165.0,False,2021-09-24T08:49:51.070178Z,['none'],['Hard'],1MAv2SJPGVVDHyFlhflmYR,親愛的那不是愛情,Angela Chang,4txug0T3vYc9p20tuhfCUa,['mandopop'],Ang5.0,2007-12-14,album,256830.0,0.549,0.588,9.0,-5.97,1.0,0.0256,0.516,0.0,0.0895,0.331,149.852,4.0,58.0,https://beatsaver.com/maps/1c7cd,http://open.spotify.com/track/1MAv2SJPGVVDHyFlhflmYR,True,False,91.82999999999998,False,9,3,0.6768,2023-10-30
3,6535c0a830e14ba1bf4fddf4,1c7cc,FIGHTING GOLD,Coda,Nir,4287797,92.0,False,2021-09-24T08:16:20.033114Z,['none'],['Hard'],5ycVJufpq4ad1mqA5JfNQS,Fighting Gold,Coda,2xcKG6XtsW4NV5zMXWuL6n,['shonen'],Fighting Gold,2018-11-14,album,253185.0,0.422,0.882,10.0,-2.353,1.0,0.0528,0.00914,0.0,0.296,0.47,91.908,4.0,61.0,https://beatsaver.com/maps/1c7cc,http://open.spotify.com/track/5ycVJufpq4ad1mqA5JfNQS,True,True,161.185,True,16,6,0.6799,2023-10-30
4,6535c0a930e14ba1bf4fddf5,1c7cb, Sing Me to Sleep [NCS Fanmade],Alan Walker,elementalcheeto,4285019,188.0,False,2021-09-24T07:38:18.443258Z,['none'],['Expert'],1tfVpMI8G6EakZU4rEja4w,Sing Me to Sleep,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,['electro house'],Different World,2018-12-14,album,187800.0,0.474,0.622,4.0,-6.381,0.0,0.061,0.0129,3.82e-06,0.327,0.158,176.062,4.0,66.0,https://beatsaver.com/maps/1c7cb,http://open.spotify.com/track/1tfVpMI8G6EakZU4rEja4w,True,True,0.1999999999999886,True,14,9,0.5866,2023-10-30
5,6535c0a930e14ba1bf4fddf6,1c7b8,Obey,Bring Me The Horizon,epicmoo34,4284327,221.0,False,2021-09-24T04:02:00.935554Z,"['electronic', 'alternative', 'metal']",['ExpertPlus'],6MD6xpFK4cfquxRqXxqwjq,Obey (with YUNGBLUD),Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,"['melodic metalcore', 'metalcore', 'modern rock', 'rock', 'uk metalcore']",POST HUMAN: SURVIVAL HORROR,2020-10-30,album,220538.0,0.462,0.99,1.0,-3.175,0.0,0.211,0.000103,0.0,0.374,0.204,137.061,4.0,66.0,https://beatsaver.com/maps/1c7b8,http://open.spotify.com/track/6MD6xpFK4cfquxRqXxqwjq,True,True,0.4619999999999891,True,4,3,0.5438,2023-10-30
6,6535c0a930e14ba1bf4fddf7,1c798,eden,Gram,coolpick,4287694,146.0,False,2021-09-24T01:02:14.017687Z,['none'],['ExpertPlus'],1DLcVhd02kE9bb7mrdsxTR,Gentle Arms of Eden,Dave Carter,1AEkSThfoXOOnxNyeALWQg,['contemporary folk'],Drum Hat Buddha,2001-06-12,album,183106.0,0.601,0.49,0.0,-9.558,1.0,0.0325,0.697,0.0,0.172,0.645,109.712,4.0,34.0,https://beatsaver.com/maps/1c798,http://open.spotify.com/track/1DLcVhd02kE9bb7mrdsxTR,False,True,37.106,False,10,2,0.7357,2023-10-30
7,6535c0a930e14ba1bf4fddf8,1c7b4,Bailandorape,Imil & m1dlet,ddemilia,4296344,185.0,False,2021-09-24T00:40:17.035241Z,"['challenge', 'speedcore']",['ExpertPlus'],1IQYlJtMDhY5t7J9byVp3y,Imela,kezybeauty,2XnzLtFUwIa65bkaWTUjwb,[],Imela,2023-08-21,album,70206.0,0.504,0.0395,2.0,-18.485,1.0,0.0555,0.903,0.0,0.0951,0.356,93.676,1.0,36.0,https://beatsaver.com/maps/1c7b4,http://open.spotify.com/track/1IQYlJtMDhY5t7J9byVp3y,False,False,114.794,False,6,4,0.5677,2023-10-30
8,6535c0a930e14ba1bf4fddf9,1c7b2,Mandela Sound Effect [feat. Kobaryo],Srezcat,Dough,4292078,180.0,False,2021-09-24T00:03:56.315653Z,['none'],"['Expert', 'ExpertPlus']",1I9BXxyjMtm3xc1xAGpdsl,Mandela Sound Effect,Srezcat,4Gi0jK2HXYKaUiJsfyfY2r,['j-core'],Mandela Sound Effect,2021-10-30,album,179997.0,0.425,0.997,6.0,-1.674,0.0,0.155,0.00393,0.932,0.348,0.0868,95.033,4.0,22.0,https://beatsaver.com/maps/1c7b2,http://open.spotify.com/track/1I9BXxyjMtm3xc1xAGpdsl,True,True,0.0029999999999859,True,6,0,0.7915,2023-10-30
9,6535c0a930e14ba1bf4fddfa,1c7b1,You,Imil,ddemilia,4296344,127.0,False,2021-09-23T23:53:39.122294Z,"['challenge', 'speedcore']",['ExpertPlus'],5pVLvSOwjlNYJpvMPNItus,in your eyes,The Obsidian,6bXzsEdDVMZZjiHr4Opst1,['hardwave'],in your eyes,2023-08-25,album,156019.0,0.589,0.786,6.0,-6.011,1.0,0.0581,0.0677,0.241,0.116,0.0897,129.963,4.0,34.0,https://beatsaver.com/maps/1c7b1,http://open.spotify.com/track/5pVLvSOwjlNYJpvMPNItus,False,True,29.019000000000005,False,16,12,0.5585,2023-10-30
10,6535c0a930e14ba1bf4fddfb,1c7b0,look at me,unknow,nexuzstryke3,4296318,127.0,False,2021-09-23T23:51:02.924138Z,['none'],"['Normal', 'Expert']",71ZdfBqav4YvPN6suM6TPk,Fright of Their Lives,Alex Brightman,7abCELr0U2E5K2nPjVtWkN,"['broadway', 'show tunes']",Beetlejuice (Original Broadway Cast Recording),2019-06-07,album,224633.0,0.664,0.727,9.0,-5.493,1.0,0.0689,0.223,0.0,0.0853,0.711,144.115,4.0,52.0,https://beatsaver.com/maps/1c7b0,http://open.spotify.com/track/71ZdfBqav4YvPN6suM6TPk,False,False,97.633,False,38,6,0.8133,2023-10-30
11,6535c0a930e14ba1bf4fddfc,1c7ad,0000000000000000,dentalstonk,dentalstonk,4285353,74.0,False,2021-09-23T23:07:41.313118Z,['none'],['ExpertPlus'],2L83xcI0jiClBPjQuUacd0,Dental Floss,Sematary,1GLnyPuL45vOsZPs5iANcC,['cloud rap'],Rainbow Bridge,2019-11-08,album,177241.0,0.568,0.847,0.0,-5.507,0.0,0.0503,0.0386,0.012,0.347,0.245,122.075,4.0,42.0,https://beatsaver.com/maps/1c7ad,http://open.spotify.com/track/2L83xcI0jiClBPjQuUacd0,False,False,103.241,False,3,2,0.5546,2023-10-30
12,6535c0a930e14ba1bf4fddfd,1c7aa,LELELE,AZET & ZUNA,vadez,4284289,192.0,False,2021-09-24T09:25:51.090279Z,['none'],['ExpertPlus'],1Uefy9pAr8fCduTPqXHjUa,Lelele,Azet,39KEQQAG9JhIt71g9NEVhh,"['albanian hip hop', 'german hip hop']",Super Plus,2019-03-08,album,190341.0,0.837,0.689,1.0,-5.025,1.0,0.217,0.0566,0.000123,0.0971,0.489,125.374,5.0,55.0,https://beatsaver.com/maps/1c7aa,http://open.spotify.com/track/1Uefy9pAr8fCduTPqXHjUa,True,True,1.6589999999999918,True,21,1,0.8598,2023-10-30
13,6535c0a930e14ba1bf4fddfe,1c7a8,Just Ad Nauseam (Halo Wars) , Stephen Rippy,Nakarim,4295304,59.0,False,2021-09-23T21:01:35.272440Z,['none'],['ExpertPlus'],2ESq5wsrIut8faBwPxHsl4,Just Ad Nauseam,Halo,3AVA9bUTMNoJ9RrbmB0YfW,[],Halo Wars (Original Soundtrack),2009-02-17,album,56613.0,0.54,0.584,0.0,-10.916,1.0,0.0574,0.00169,0.0637,0.399,0.302,159.947,3.0,31.0,https://beatsaver.com/maps/1c7a8,http://open.spotify.com/track/2ESq5wsrIut8faBwPxHsl4,False,True,2.3870000000000005,True,15,5,0.6949,2023-10-30
14,6535c0a930e14ba1bf4fddff,1c7a2,Pixel Riddim,Figure,ForsenCDPogU,4284542,162.0,False,2021-09-23T18:31:39.158686Z,['none'],['ExpertPlus'],3FhnVlOuj1jhfR6De2ckMX,Pixel Riddim,Figure,5mADpqv2E8KIHDmEhH7wmr,"['brostep', 'dubstep', 'filthstep']",Pixel Riddim,2021-06-11,album,160000.0,0.448,0.994,1.0,-1.969,1.0,0.204,0.000335,0.696,0.137,0.145,149.97,4.0,15.0,https://beatsaver.com/maps/1c7a2,http://open.spotify.com/track/3FhnVlOuj1jhfR6De2ckMX,True,True,2.0,True,3,2,0.5546,2023-10-30
15,6535c0a930e14ba1bf4fde00,1c79f,Mario Paint (Time Regression Mix),ueotan ,Devonix,4285027,106.0,False,2021-09-23T18:23:43.387839Z,['none'],['ExpertPlus'],1SOTqkhpIWoLX1AS9Y2RpU,"Coconut Mall (From ""Mario Kart Wii"")",Arcade Player,1v4YnufenjE9BLAfP90qvt,[],"Mario Kart Wii, The Themes",2020-08-05,album,130612.0,0.777,0.633,5.0,-8.354,1.0,0.0367,0.186,0.197,0.239,0.96,130.069,4.0,61.0,https://beatsaver.com/maps/1c79f,http://open.spotify.com/track/1SOTqkhpIWoLX1AS9Y2RpU,False,False,24.611999999999995,False,2,5,0.3687,2023-10-30
16,6535c0aa30e14ba1bf4fde01,1c79e,[Saber Hero] Face Down,The Red Jumpsuit Apparatus,saberhero,62818,195.0,False,2021-09-23T18:01:01.276629Z,['none'],"['Easy', 'Normal', 'Hard', 'Expert', 'ExpertPlus']",4wzjNqjKAKDU82e8uMhzmr,Face Down,The Red Jumpsuit Apparatus,1SImpQO0GbjRgvlwCcCtFo,"['alternative metal', 'neon pop punk', 'pop punk', 'post-grunge', 'screamo']",Don't You Fake It,2006-01-01,album,192000.0,0.545,0.932,7.0,-2.189,0.0,0.0399,0.000665,0.0,0.127,0.464,92.956,4.0,79.0,https://beatsaver.com/maps/1c79e,http://open.spotify.com/track/4wzjNqjKAKDU82e8uMhzmr,True,True,3.0,True,26,5,0.7809,2023-10-30
17,6535c0aa30e14ba1bf4fde02,1c799,Fantasy Note,HOYO-MIX,odc,4285332,107.0,False,2021-09-23T16:51:43.370306Z,"['balanced', 'video-game-soundtrack', 'folk-acoustic']","['Hard', 'Expert', 'ExpertPlus']",2MZ8eu9t7oofktQQGlmh4F,Fantasy Note,HOYO-MiX,2YvlK6lKiKVjXxsjvNbnqg,['japanese vgm'],Alive (Honkai Impact 3rd Original Soundtrack),2021-02-09,album,105864.0,0.462,0.632,9.0,-7.122,0.0,0.0597,0.599,0.00321,0.101,0.188,139.976,4.0,43.0,https://beatsaver.com/maps/1c799,http://open.spotify.com/track/2MZ8eu9t7oofktQQGlmh4F,True,True,1.1359999999999957,True,45,5,0.8488,2023-10-30
18,6535c0aa30e14ba1bf4fde03,1c751,Young Turks,Rod Stewart,tamias,80842,302.0,False,2021-09-23T15:13:34.238004Z,"['pop', 'rock', 'dance-style']","['Normal', 'Hard', 'Expert']",5n1amEDwVKucAGMqePk9yN,Young Turks - 2008 Remaster,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,"['mellow gold', 'soft rock']",The Definitive Rod Stewart,2008-11-17,album,302413.0,0.641,0.821,5.0,-8.783,0.0,0.0325,0.274,0.487,0.138,0.705,161.143,4.0,54.0,https://beatsaver.com/maps/1c751,http://open.spotify.com/track/5n1amEDwVKucAGMqePk9yN,True,True,0.4130000000000109,True,169,4,0.9485,2023-10-30
19,6535c0aa30e14ba1bf4fde04,1c791,19 dollar fortnite card,tiktok guy,diablodesu,4285918,17.0,False,2021-09-23T14:57:28.617070Z,['none'],['ExpertPlus'],15RSD04RKmM1fjrBONNtqK,Chug Jug With You (Number One Victory Royale),LeviathanJPTV,2MYkLaZHk1Fl0K0xqBK15Y,['meme'],Chug Jug With You (Number One Victory Royale),2021-03-19,album,185084.0,0.616,0.587,4.0,-9.911,0.0,0.486,0.706,0.0,0.163,0.478,117.522,4.0,56.0,https://beatsaver.com/maps/1c791,http://open.spotify.com/track/15RSD04RKmM1fjrBONNtqK,False,False,168.084,False,20,18,0.5223,2023-10-30
20,6535c0aa30e14ba1bf4fde05,1c790,Xenon,Harris Heller,shotrdin,4296295,130.0,False,2021-09-23T14:02:01.077623Z,['none'],['Hard'],6oidT48pNOhEta32WK8Pon,Xenon,StreamBeats by Harris Heller,6GTRLqqiBPUqaOgyxOraHp,[],Drop,2021-04-02,album,131357.0,0.714,0.676,6.0,-10.27,1.0,0.0519,0.00209,0.88,0.0894,0.137,127.99,4.0,26.0,https://beatsaver.com/maps/1c790,http://open.spotify.com/track/6oidT48pNOhEta32WK8Pon,True,True,1.356999999999999,True,5,3,0.5797,2023-10-30
21,6535c0aa30e14ba1bf4fde06,1c78d,Camelot,Leon Faun,leok19,60669,133.0,False,2021-09-23T12:35:09.585775Z,['none'],['ExpertPlus'],4i1qmWjOWq2VP1janRNBVv,Camelot,Leon Faun,14XRgLXin9R3eKTNXBNwos,['italian hip hop'],C'era una volta,2021-06-24,album,129427.0,0.436,0.837,1.0,-5.228,1.0,0.0872,0.0139,0.0,0.141,0.604,140.413,4.0,46.0,https://beatsaver.com/maps/1c78d,http://open.spotify.com/track/4i1qmWjOWq2VP1janRNBVv,True,True,3.5730000000000075,True,1,0,0.6129,2023-10-30
22,6535c0aa30e14ba1bf4fde07,1c73d,Best FriendS,Fujijo Seitokai Shikkou-bu,Namoori,4285307,91.0,False,2021-09-23T12:21:18.458771Z,"['j-pop', 'balanced']","['Expert', 'ExpertPlus']",2FBXdFBzEqz29fEtn2zp07,Bestfriends,42 Dugg,45gHcnDnMC15sgx3VL7ROG,"['detroit trap', 'memphis hip hop', 'southern hip hop', 'trap']",Free Dem Boyz,2021-05-21,album,132793.0,0.817,0.704,2.0,-7.697,1.0,0.211,0.0613,0.0,0.236,0.452,94.486,4.0,68.0,https://beatsaver.com/maps/1c73d,http://open.spotify.com/track/2FBXdFBzEqz29fEtn2zp07,False,False,41.793000000000006,False,162,11,0.9104,2023-10-30
23,6535c0aa30e14ba1bf4fde08,1c78c,RE:VIBES,EVANKING - DANI,leok19,60669,264.0,False,2021-09-23T12:20:28.061813Z,['none'],['ExpertPlus'],56dvEv8PIWFuc5vJQLPM0L,FLY ME TO THE MOON - 2020 Version,Yoko Takahashi,2RSmBT9gH02j53dMSw982t,['anime'],Evangelion Finally,2020-12-04,album,272294.0,0.51,0.54,7.0,-5.596,0.0,0.0282,0.243,0.0211,0.219,0.382,118.008,4.0,55.0,https://beatsaver.com/maps/1c78c,http://open.spotify.com/track/56dvEv8PIWFuc5vJQLPM0L,False,False,8.293999999999983,False,0,2,0.3229,2023-10-30
24,6535c0aa30e14ba1bf4fde09,1c781,Diamond,Toyosaki Aki,emiru,4284894,207.0,False,2021-09-23T09:28:47.935030Z,"['j-pop', 'balanced', 'dance-style']","['Hard', 'Expert', 'ExpertPlus']",4G4XLX3hTSy2kzCYyvc5Hb,Aki,Rodesens,1ggnt5q0Sm1yZj7l45ovd8,['rap dominicano'],Aki,2023-09-07,album,192000.0,0.692,0.281,5.0,-13.663,1.0,0.067,0.681,0.897,0.11,0.605,160.005,4.0,32.0,https://beatsaver.com/maps/1c781,http://open.spotify.com/track/4G4XLX3hTSy2kzCYyvc5Hb,False,False,15.0,False,210,11,0.9272,2023-10-30
25,6535c0aa30e14ba1bf4fde0a,1c780,All Dead,L'Arc~en~Ciel,SUMATSURI,4295743,259.0,False,2021-09-23T09:28:19.204365Z,['none'],['Expert'],5rQewfDm1dfqdoTRjbLsgv,All Dead,L'Arc-en-Ciel,6jTjjAjvYvMYfaqi837p5x,"['anime', 'classic j-pop', 'j-pop', 'visual kei']",Tierra,1994,album,257600.0,0.434,0.929,2.0,-6.399,1.0,0.0655,0.000227,0.000353,0.306,0.369,125.929,4.0,26.0,https://beatsaver.com/maps/1c780,http://open.spotify.com/track/5rQewfDm1dfqdoTRjbLsgv,False,True,1.3999999999999773,True,4,1,0.6639,2023-10-30
26,6535c0aa30e14ba1bf4fde0b,1c77f,Rock it ,hommarju,emiru,4284894,121.0,False,2021-10-17T09:48:57.891997Z,['none'],"['Expert', 'ExpertPlus']",1yv3aBLO9rgyEHmAR7jI1M,ROCK IT,Tokyo Machine,3bwENxqj9nhaAI3fsAwmv9,['japanese dance pop'],ROCK IT,2017-06-06,album,191250.0,0.868,0.55,0.0,-4.732,0.0,0.171,0.00745,0.839,0.0407,0.615,128.018,4.0,51.0,https://beatsaver.com/maps/1c77f,http://open.spotify.com/track/1yv3aBLO9rgyEHmAR7jI1M,False,True,70.25,False,74,2,0.9267,2023-10-31
27,6535c0aa30e14ba1bf4fde0c,1c67c,Bermuda Triangle,Camellia,Creeper,4285435,242.0,False,2021-09-23T08:42:32.843626Z,"['drum-and-bass', 'balanced']",['ExpertPlus'],658IaKIiFzUZRfPs2qCKFs,Bermuda Triangle,Camellia,4bwIf0yXJf0F9AmOl2J78M,"['denpa-kei', 'rhythm game']",U.U.F.O.,2021-07-11,album,240000.0,0.261,0.998,11.0,-0.22,0.0,0.484,0.000358,0.533,0.332,0.0867,174.019,4.0,29.0,https://beatsaver.com/maps/1c67c,http://open.spotify.com/track/658IaKIiFzUZRfPs2qCKFs,True,True,2.0,True,82,2,0.9318,2023-10-31
28,6535c0ab30e14ba1bf4fde0d,1c777,Runaway,Electric Youth,Voidtheprotogen0w0,4296262,234.0,False,2021-09-23T05:11:18.205585Z,['none'],['ExpertPlus'],1JqZ9sgJb0hJVPUKIss3hv,Runaway,Electric Youth,45YbCFM0an4hsEXMdQ4k3b,"['popwave', 'synthwave']",Innerworld (Deluxe Edition),2014-09-30,album,220613.0,0.613,0.761,0.0,-7.599,1.0,0.0337,0.207,0.00987,0.142,0.201,124.948,4.0,34.0,https://beatsaver.com/maps/1c777,http://open.spotify.com/track/1JqZ9sgJb0hJVPUKIss3hv,True,True,13.387,True,0,0,0.5,2023-10-31
29,6535c0ab30e14ba1bf4fde0e,1c775,TERABYTE,Kou!,Huh,4284484,170.0,False,2022-04-10T14:01:01.069432Z,"['balanced', 'electronic', 'dubstep']","['Easy', 'Normal', 'Hard', 'Expert', 'ExpertPlus']",1jjoYwEnUvcihzy2BNyZ0D,"TERABYTE - ""X∑TTABYTE"" Long Version",Kou!,4usJIBaoH19e6wQta87CDB,[],Xhaotic Neutral,2021-10-24,album,353520.0,0.511,0.989,2.0,-2.373,1.0,0.164,0.00259,0.341,0.317,0.0825,105.064,4.0,12.0,https://beatsaver.com/maps/1c775,http://open.spotify.com/track/1jjoYwEnUvcihzy2BNyZ0D,True,True,183.52,True,864,59,0.927,2023-10-31
30,6535c0ab30e14ba1bf4fde0f,1c6e4,Luxurious Lasagna Wock,Gerald,razyboi,3921,102.0,False,2021-09-23T03:55:41.390471Z,['none'],['Expert'],2r7KpmqnS2rISHmQY5R3M4,1-800,Gerald,4sio21OzWNnN2vGBzuwQe0,[],1-800,2023-05-24,album,140127.0,0.822,0.798,7.0,-3.848,0.0,0.114,0.172,0.0,0.118,0.435,95.977,4.0,23.0,https://beatsaver.com/maps/1c6e4,http://open.spotify.com/track/2r7KpmqnS2rISHmQY5R3M4,True,False,38.12700000000001,False,18,1,0.8459,2023-10-31
31,6535c0ab30e14ba1bf4fde10,1c772,Old School Sound,Cesqeaux & Wuki,ThySpoon,4284563,176.0,False,2021-09-23T03:32:06.902665Z,['none'],"['Expert', 'ExpertPlus']",60RKznRv8gEAJCyUxfKuYF,Old School Sound,Cesqeaux,1EAFXic0Cfiwpe7nSuTrGL,"['brostep', 'dutch house', 'electro house', 'electronic trap']",Old School Sound,2019-06-04,album,173600.0,0.69,0.854,8.0,-4.901,1.0,0.103,0.0115,0.812,0.0662,0.633,150.013,4.0,23.0,https://beatsaver.com/maps/1c772,http://open.spotify.com/track/60RKznRv8gEAJCyUxfKuYF,True,True,2.4000000000000057,True,161,4,0.9466,2023-10-31
32,6535c0ab30e14ba1bf4fde11,1c766,Aaron Among Us Freestyle,AaronFGC,BokuNoPika,4296254,113.0,False,2021-09-23T02:07:15.405430Z,['none'],['Expert'],6kyHcHEBPtwjEbUWrNuLlv,Among Us (Trap Remix),Leonz,5WY1yCgtVHWjKPI5nwLSue,"['meme', 'pixel']",Among Us (Trap Remix),2020-10-11,album,61962.0,0.753,0.27,1.0,-24.987,1.0,0.213,0.137,0.77,0.0873,0.397,93.994,4.0,62.0,https://beatsaver.com/maps/1c766,http://open.spotify.com/track/6kyHcHEBPtwjEbUWrNuLlv,False,False,51.038,False,16,3,0.7645,2023-10-31
33,6535c0ab30e14ba1bf4fde12,1c765,EphemeraI,Geoxor,ForsenCDPogU,4284542,210.0,False,2021-09-23T01:51:06.115590Z,['none'],"['Normal', 'Hard', 'Expert', 'ExpertPlus']",0dLSlQX27s8UeLGaFT8qTK,Ephemeral,Geoxor,1gZm7WtVj8XuaRWeN0Ft6s,['speedrun'],Ephemeral,2021-08-06,album,208000.0,0.698,0.895,5.0,-3.668,0.0,0.0432,0.00175,0.846,0.261,0.308,149.976,4.0,40.0,https://beatsaver.com/maps/1c765,http://open.spotify.com/track/0dLSlQX27s8UeLGaFT8qTK,True,False,2.0,True,357,3,0.9732,2023-10-31
34,6535c0ab30e14ba1bf4fde13,1c762,o k ey,ssome gyuy idkj,diablodesu,4285918,7.0,False,2021-09-23T01:25:28.821060Z,['none'],['ExpertPlus'],4DCyfwekbYsNEzsYOG77el,Some Girls,Jameson Rodgers,5pyVHz7lcfqKoV9BflFYwN,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']",Bet You're from a Small Town,2021-09-17,album,184040.0,0.424,0.845,8.0,-5.15,1.0,0.0484,0.0864,0.0,0.156,0.336,167.988,4.0,62.0,https://beatsaver.com/maps/1c762,http://open.spotify.com/track/4DCyfwekbYsNEzsYOG77el,False,False,177.04,False,9,2,0.7205,2023-10-31
35,6535c0ab30e14ba1bf4fde14,1c760,Flamewall,Camellia,nolanimations,4235156,411.0,False,2021-09-23T00:29:43.783312Z,['none'],"['Hard', 'Expert', 'ExpertPlus']",04Q6BGr8XdDJ7oDZ4iCI9G,Flamewall,Camellia,4bwIf0yXJf0F9AmOl2J78M,"['denpa-kei', 'rhythm game']",Tera I / O,2020-09-27,album,410083.0,0.164,0.969,2.0,-1.22,0.0,0.0983,0.000287,0.657,0.0929,0.146,150.05,4.0,46.0,https://beatsaver.com/maps/1c760,http://open.spotify.com/track/04Q6BGr8XdDJ7oDZ4iCI9G,True,True,0.9169999999999732,True,128,16,0.8629,2023-10-31
36,6535c0ab30e14ba1bf4fde15,1c75f,For All Eternity ,Juice WRLD,Nakarim,4295304,192.0,False,2021-09-23T00:24:39.254306Z,['none'],['ExpertPlus'],285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,"['chicago rap', 'melodic rap', 'rap']",Goodbye & Good Riddance,2018-12-10,album,239835.0,0.511,0.566,6.0,-7.23,0.0,0.2,0.349,0.0,0.34,0.218,83.903,4.0,86.0,https://beatsaver.com/maps/1c75f,http://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,True,False,47.83500000000001,False,14,4,0.7128,2023-10-31
37,6535c0ab30e14ba1bf4fde16,1c75d,Die Tonight,GameTunez,NotHatKid,4296238,202.0,False,2021-09-22T23:31:24.779608Z,['none'],['Expert'],2WHvIa5dLVt9eqNly6iwU8,Die Tonight,Adam Calhoun,4fZ8AuVP6Y8mLmCoybfKpC,"['country rap', 'military rap', 'redneck']",AmerAcal,2018-03-13,album,175788.0,0.858,0.674,1.0,-6.683,1.0,0.146,0.0374,0.0,0.105,0.183,99.936,4.0,64.0,https://beatsaver.com/maps/1c75d,http://open.spotify.com/track/2WHvIa5dLVt9eqNly6iwU8,False,True,26.21199999999999,False,1,3,0.375,2023-10-31
38,6535c0ab30e14ba1bf4fde17,1c75b,Made in Abyss,Kevin Penkin,Fainted,4296148,125.0,False,2021-09-22T23:20:47.689465Z,['none'],['Hard'],0XxvdtIchRE2Qzq63qwk2E,Made in Abyss,Kevin Penkin,4S33gEeiCjwfD1FJKfMT3Y,['anime score'],MADE IN ABYSS ORIGINAL SOUNDTRACK,2017-09-27,album,128866.0,0.415,0.137,0.0,-14.14,1.0,0.0309,0.428,0.9,0.11,0.131,86.817,4.0,48.0,https://beatsaver.com/maps/1c75b,http://open.spotify.com/track/0XxvdtIchRE2Qzq63qwk2E,True,True,3.866000000000014,True,61,1,0.9295,2023-10-31
39,6535c0ab30e14ba1bf4fde18,1c759,Ouverture,USAO & DJ Genki,aimedhades16,4284347,279.0,False,2021-09-22T22:57:26.939352Z,['none'],['ExpertPlus'],3gggEnkyFHUpygrMjgDGBA,Ouvertüre(FULL Ver),USAO,25iPl8VJFDu38JMFF6uMXI,"['j-core', 'rhythm game']",WACCA テーマソングセレクション,2022-07-18,album,275267.0,0.364,0.977,10.0,-2.377,0.0,0.219,0.000221,5.13e-06,0.23,0.353,199.975,4.0,29.0,https://beatsaver.com/maps/1c759,http://open.spotify.com/track/3gggEnkyFHUpygrMjgDGBA,True,False,3.733000000000004,True,53,9,0.815,2023-10-31
40,6535c0ab30e14ba1bf4fde19,1c758,TaY K Return To Dreamland ,TaY K ,joshingmachine,4295757,37.0,False,2021-09-22T22:19:52.438771Z,['none'],['ExpertPlus'],7egUO5eXHrv01ApAXW7bey,Tay K Returns to Dreamland 5,MemeMusic,3NcXfKZOgSjLQrFlIUEhyC,[],Tay K Returns to Dreamland 5,2021-01-31,album,99133.0,0.705,0.675,10.0,-9.01,1.0,0.145,0.00554,0.0129,0.0892,0.187,159.934,4.0,29.0,https://beatsaver.com/maps/1c758,http://open.spotify.com/track/7egUO5eXHrv01ApAXW7bey,False,False,62.133,False,3,7,0.3646,2023-10-31
